playlist_index,original_title,original_artists,search_query_index,search_query_text,candidate_count,elapsed_ms,is_winner,winner_candidate_index,is_stop
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,19,Cajmere ft. Dajae Brighter Days Marco Lys extended mix,52,17467,N,,N
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,20,Marco Lys extended mix Cajmere ft. Dajae Brighter Days,49,17049,N,,N
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,21,Cajmere ft. Dajae Brighter Days Marco Lys club remix,46,19625,N,,N
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,22,Marco Lys club remix Cajmere ft. Dajae Brighter Days,53,15579,N,,N
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,23,Cajmere ft. Dajae Brighter Days Marco Lys club mix,37,21738,N,,N
134,"Cajmere, Dajae, Marco Lys - Cajmere ft. Dajae - Brighter Days (Marco Lys Remix)",,24,Marco Lys club mix Cajmere ft. Dajae Brighter Days,76,20049,N,,Y
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",1,Spectrum (Say my name) [Marco Generani remix] Marco Generani remix,6,6636,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",2,Marco Generani remix Spectrum (Say my name) [Marco Generani remix],0,7313,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",3,Spectrum (Say my name) [Marco Generani remix] Marco Generani remix original mix,6,6569,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",4,Marco Generani remix original mix Spectrum (Say my name) [Marco Generani remix],11,18471,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",5,Spectrum (Say my name) [Marco Generani remix] Marco Generani extended remix,16,19820,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",6,Marco Generani extended remix Spectrum (Say my name) [Marco Generani remix],6,6058,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",7,Spectrum (Say my name) [Marco Generani remix] Marco Generani extended mix,15,17019,N,,N
136,Spectrum (Say my name) [Marco Generani remix],"Florence, The machine",8,Marco Generani extended mix Spectrum (Say my name) [Marco Generani remix],6,6528,N,,N
