playlist_index,original_title,original_artists,search_query_index,search_query_text,candidate_count,elapsed_ms,is_winner,winner_candidate_index,is_stop
41,[3] Rainforest Walk (Original Mix) [3],Obbie ,8,Obbie [3] Rainforest Walk (Original Mix) [3] (Original Mix),114,16364,N,,Y
42,[2] Dat Guitar (Original Mix),Caiiro,1,[2] Dat Guitar (Original Mix) Caiiro,194,24755,Y,1,N
42,[2] Dat Guitar (Original Mix),Caiiro,2,Caiiro [2] Dat Guitar (Original Mix),197,18334,N,,N
42,[2] Dat Guitar (Original Mix),Caiiro,3,Dat Guitar Caiiro,6,7920,N,,N
42,[2] Dat Guitar (Original Mix),Caiiro,4,Caiiro Dat Guitar,168,21076,N,,N
42,[2] Dat Guitar (Original Mix),Caiiro,5,Dat Guitar (Original Mix) Caiiro,6,6635,N,,N
42,[2] Dat Guitar (Original Mix),Caiiro,6,Caiiro Dat Guitar (Original Mix),197,22517,N,,N
42,[2] Dat Guitar (Original Mix),Caiiro,7,[2] Dat Guitar (Original Mix) (Original Mix) Caiiro,194,22657,N,,N
42,[2] Dat Guitar (Original Mix),Caiiro,8,Caiiro [2] Dat Guitar (Original Mix) (Original Mix),197,18232,N,,Y
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),1,[2-3] Reflections (Black Coffee Extended Remix) Black Coffee Extended remix,54,17481,Y,2,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),2,Black Coffee Extended remix [2-3] Reflections (Black Coffee Extended Remix),6,6701,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),3,Reflections Black Coffee Extended remix,6,8106,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),4,Black Coffee Extended remix Reflections,51,18310,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),5,Reflections (Black Coffee Extended Remix) Black Coffee Extended remix,6,6074,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),6,Black Coffee Extended remix Reflections (Black Coffee Extended Remix),51,17203,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),7,[2-3] Reflections (Black Coffee Extended Remix) (Black Coffee Extended Remix) Black Coffee Extended remix,53,15447,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),8,Black Coffee Extended remix [2-3] Reflections (Black Coffee Extended Remix) (Black Coffee Extended Remix),6,6055,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),9,Reflections (Black Coffee Extended Remix) (Black Coffee Extended Remix) Black Coffee Extended remix,6,6356,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),10,Black Coffee Extended remix Reflections (Black Coffee Extended Remix) (Black Coffee Extended Remix),6,6080,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),11,[2-3] Reflections (Black Coffee Extended Remix) Themba,10,12546,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),12,Themba [2-3] Reflections (Black Coffee Extended Remix),6,19822,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),13,[2-3] Reflections (Black Coffee Extended Remix) Thoko (SA),28,16155,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),14,Thoko (SA) [2-3] Reflections (Black Coffee Extended Remix),6,6630,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),15,[2-3] Reflections (Black Coffee Extended Remix) Black Coffee Extended,53,17046,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),16,Black Coffee Extended [2-3] Reflections (Black Coffee Extended Remix),27,15500,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),17,[2-3] Reflections (Black Coffee Extended Remix) Themba Thoko (SA),6,16411,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),18,Themba Thoko (SA) [2-3] Reflections (Black Coffee Extended Remix),28,17880,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),19,[2-3] Reflections (Black Coffee Extended Remix) Themba & Thoko (SA),6,15290,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),20,Themba & Thoko (SA) [2-3] Reflections (Black Coffee Extended Remix),0,6728,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),21,[2-3] Reflections (Black Coffee Extended Remix) Black Coffee Extended Themba,6,15555,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),22,Black Coffee Extended Themba [2-3] Reflections (Black Coffee Extended Remix),6,10713,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),23,[2-3] Reflections (Black Coffee Extended Remix) Black Coffee Extended & Themba,28,19246,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),24,Black Coffee Extended & Themba [2-3] Reflections (Black Coffee Extended Remix),6,15347,N,,Y
44,Wizard Of Love,Blondish feat. Shawni,1,Wizard Of Love Blondish,6,6669,N,,N
44,Wizard Of Love,Blondish feat. Shawni,2,Blondish Wizard Of Love,6,16598,N,,N
44,Wizard Of Love,Blondish feat. Shawni,3,Wizard Of Love Shawni,6,8176,N,,N
44,Wizard Of Love,Blondish feat. Shawni,4,Shawni Wizard Of Love,6,8110,Y,2,Y
45,[3] (F) Diablo (feat. Domitila),Yamil Domitila,1,[3] (F) Diablo (feat. Domitila) Yamil Domitila,31,17275,Y,1,N
45,[3] (F) Diablo (feat. Domitila),Yamil Domitila,2,Yamil Domitila [3] (F) Diablo (feat. Domitila),39,18814,N,,N
45,[3] (F) Diablo (feat. Domitila),Yamil Domitila,3,Diablo Yamil Domitila,6,7977,N,,N
45,[3] (F) Diablo (feat. Domitila),Yamil Domitila,4,Yamil Domitila Diablo,24,18431,N,,N
45,[3] (F) Diablo (feat. Domitila),Yamil Domitila,5,Diablo (feat. Domitila) Yamil Domitila,6,8427,N,,N
45,[3] (F) Diablo (feat. Domitila),Yamil Domitila,6,Yamil Domitila Diablo (feat. Domitila),31,15871,N,,N
45,[3] (F) Diablo (feat. Domitila),Yamil Domitila,7,Diablo (F) Yamil Domitila,6,6059,N,,N
45,[3] (F) Diablo (feat. Domitila),Yamil Domitila,8,Yamil Domitila Diablo (F),24,17189,N,,Y
46,[3-4] (F) Inside Your Soul (Reznik Remix),Whitesquare,1,[3-4] (F) Inside Your Soul (Reznik Remix) Reznik remix,62,20502,Y,1,N
46,[3-4] (F) Inside Your Soul (Reznik Remix),Whitesquare,2,Reznik remix [3-4] (F) Inside Your Soul (Reznik Remix),82,17878,N,,N
46,[3-4] (F) Inside Your Soul (Reznik Remix),Whitesquare,3,Inside Your Soul Reznik remix,6,5982,N,,N
46,[3-4] (F) Inside Your Soul (Reznik Remix),Whitesquare,4,Reznik remix Inside Your Soul,15,16652,N,,N
46,[3-4] (F) Inside Your Soul (Reznik Remix),Whitesquare,5,Inside Your Soul (Reznik Remix) Reznik remix,6,8633,N,,Y
47,[3] Before The Flood (Ankhoi Remix),&ME & Rampa & Adam Port & Keinemusik & Cubicolor,1,[3] Before The Flood (Ankhoi Remix) Ankhoi remix,50,20285,Y,1,N
47,[3] Before The Flood (Ankhoi Remix),&ME & Rampa & Adam Port & Keinemusik & Cubicolor,2,Ankhoi remix [3] Before The Flood (Ankhoi Remix),65,15429,N,,N
47,[3] Before The Flood (Ankhoi Remix),&ME & Rampa & Adam Port & Keinemusik & Cubicolor,3,Before The Flood Ankhoi remix,6,5994,N,,N
47,[3] Before The Flood (Ankhoi Remix),&ME & Rampa & Adam Port & Keinemusik & Cubicolor,4,Ankhoi remix Before The Flood,0,6205,N,,N
47,[3] Before The Flood (Ankhoi Remix),&ME & Rampa & Adam Port & Keinemusik & Cubicolor,5,Before The Flood (Ankhoi Remix) Ankhoi remix,6,6126,N,,Y
48,[3] Just Let Go feat. Zemira Israel (Original Mix),Birds of Mind,1,[3] Just Let Go feat. Zemira Israel (Original Mix) Birds of Mind,6,15181,Y,4,N
48,[3] Just Let Go feat. Zemira Israel (Original Mix),Birds of Mind,2,Birds of Mind [3] Just Let Go feat. Zemira Israel (Original Mix),6,14119,N,,N
48,[3] Just Let Go feat. Zemira Israel (Original Mix),Birds of Mind,3,Just Let Go feat. Zemira Israel Birds of Mind,6,7508,N,,N
48,[3] Just Let Go feat. Zemira Israel (Original Mix),Birds of Mind,4,Birds of Mind Just Let Go feat. Zemira Israel,6,17206,N,,N
48,[3] Just Let Go feat. Zemira Israel (Original Mix),Birds of Mind,5,Just Let Go feat. Zemira Israel (Original Mix) Birds of Mind,6,6080,N,,N
48,[3] Just Let Go feat. Zemira Israel (Original Mix),Birds of Mind,6,Birds of Mind Just Let Go feat. Zemira Israel (Original Mix),6,14117,N,,N
48,[3] Just Let Go feat. Zemira Israel (Original Mix),Birds of Mind,7,[3] Just Let Go feat. Zemira Israel (Original Mix) (Original Mix) Birds of Mind,6,15202,N,,N
48,[3] Just Let Go feat. Zemira Israel (Original Mix),Birds of Mind,8,Birds of Mind [3] Just Let Go feat. Zemira Israel (Original Mix) (Original Mix),6,14183,N,,Y
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,1,[3] (F) Never Sleep Again (Keinemusik Remix) Keinemusik remix,25,24649,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,2,Keinemusik remix [3] (F) Never Sleep Again (Keinemusik Remix),124,23373,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,3,Never Sleep Again Keinemusik remix,25,40514,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,4,Keinemusik remix Never Sleep Again,25,25327,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,5,Never Sleep Again (Keinemusik Remix) Keinemusik remix,131,17494,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,6,Keinemusik remix Never Sleep Again (Keinemusik Remix),116,15627,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,7,Never Sleep Again (F) Keinemusik remix,25,25363,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,8,Keinemusik remix Never Sleep Again (F),6,14115,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,9,[3] (F) Never Sleep Again (Keinemusik Remix) (Keinemusik Remix) Keinemusik remix,124,16684,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,10,Keinemusik remix [3] (F) Never Sleep Again (Keinemusik Remix) (Keinemusik Remix),124,20111,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,11,Never Sleep Again (Keinemusik Remix) (Keinemusik Remix) Keinemusik remix,124,17618,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,12,Keinemusik remix Never Sleep Again (Keinemusik Remix) (Keinemusik Remix),124,19039,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,13,[3] (F) Never Sleep Again (Keinemusik Remix) Solomun,6,17692,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,14,Solomun [3] (F) Never Sleep Again (Keinemusik Remix),25,22601,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,15,[3] (F) Never Sleep Again (Keinemusik Remix) Keinemusik,113,20862,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,16,Keinemusik [3] (F) Never Sleep Again (Keinemusik Remix),25,23240,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,17,[3] (F) Never Sleep Again (Keinemusik Remix) Keinemusik Solomun,313,23843,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,18,Keinemusik Solomun [3] (F) Never Sleep Again (Keinemusik Remix),166,28950,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,19,[3] (F) Never Sleep Again (Keinemusik Remix) Keinemusik & Solomun,106,28837,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,20,Keinemusik & Solomun [3] (F) Never Sleep Again (Keinemusik Remix),6,14235,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,21,Never Sleep Again Solomun,16,17441,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,22,Solomun Never Sleep Again,25,21856,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,23,Never Sleep Again Keinemusik,0,9630,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,24,Keinemusik Never Sleep Again,25,22883,N,,Y
50,Bluebird (Extended Mix),LevyM,1,Bluebird (Extended Mix) LevyM,6,6758,Y,1,N
50,Bluebird (Extended Mix),LevyM,2,LevyM Bluebird (Extended Mix),123,19434,N,,Y
51,Tumhe (Original Mix),Niki Muxx,1,Tumhe (Original Mix) Niki Muxx,6,6688,Y,1,N
51,Tumhe (Original Mix),Niki Muxx,2,Niki Muxx Tumhe (Original Mix),231,27192,N,,N
51,Tumhe (Original Mix),Niki Muxx,3,Tumhe Niki Muxx,6,7979,N,,N
51,Tumhe (Original Mix),Niki Muxx,4,Niki Muxx Tumhe,134,28232,N,,N
51,Tumhe (Original Mix),Niki Muxx,5,Tumhe (Original Mix) (Original Mix) Niki Muxx,6,7689,N,,N
51,Tumhe (Original Mix),Niki Muxx,6,Niki Muxx Tumhe (Original Mix) (Original Mix),203,18272,N,,Y
52,Whatever We Call It (Original Mix),"Tripolism, Meera (NO)",1,Whatever We Call It (Original Mix) Tripolism,153,27800,Y,16,N
52,Whatever We Call It (Original Mix),"Tripolism, Meera (NO)",2,Tripolism Whatever We Call It (Original Mix),21,18083,N,,N
52,Whatever We Call It (Original Mix),"Tripolism, Meera (NO)",3,Whatever We Call It (Original Mix) Meera (NO),48,21568,N,,N
52,Whatever We Call It (Original Mix),"Tripolism, Meera (NO)",4,Meera (NO) Whatever We Call It (Original Mix),16,17869,N,,N
52,Whatever We Call It (Original Mix),"Tripolism, Meera (NO)",5,Whatever We Call It (Original Mix) Tripolism Meera (NO),23,17283,N,,N
52,Whatever We Call It (Original Mix),"Tripolism, Meera (NO)",6,Tripolism Meera (NO) Whatever We Call It (Original Mix),23,18325,N,,N
52,Whatever We Call It (Original Mix),"Tripolism, Meera (NO)",7,Whatever We Call It (Original Mix) Tripolism & Meera (NO),22,15148,N,,N
52,Whatever We Call It (Original Mix),"Tripolism, Meera (NO)",8,Tripolism & Meera (NO) Whatever We Call It (Original Mix),23,16762,N,,Y
53,[3] Body Conversations (feat. Starving Yet Full) (Original Mix),"Antdot, MAXI MERAKI, Samm (BE)",1,[3] Body Conversations (feat. Starving Yet Full) (Original Mix) Antdot,87,19529,Y,1,N
53,[3] Body Conversations (feat. Starving Yet Full) (Original Mix),"Antdot, MAXI MERAKI, Samm (BE)",2,Antdot [3] Body Conversations (feat. Starving Yet Full) (Original Mix),61,15749,N,,N
53,[3] Body Conversations (feat. Starving Yet Full) (Original Mix),"Antdot, MAXI MERAKI, Samm (BE)",3,[3] Body Conversations (feat. Starving Yet Full) (Original Mix) MAXI MERAKI,102,21459,N,,N
53,[3] Body Conversations (feat. Starving Yet Full) (Original Mix),"Antdot, MAXI MERAKI, Samm (BE)",4,MAXI MERAKI [3] Body Conversations (feat. Starving Yet Full) (Original Mix),125,17538,N,,N
53,[3] Body Conversations (feat. Starving Yet Full) (Original Mix),"Antdot, MAXI MERAKI, Samm (BE)",5,[3] Body Conversations (feat. Starving Yet Full) (Original Mix) Samm (BE),54,17003,N,,N
53,[3] Body Conversations (feat. Starving Yet Full) (Original Mix),"Antdot, MAXI MERAKI, Samm (BE)",6,Samm (BE) [3] Body Conversations (feat. Starving Yet Full) (Original Mix),54,17776,N,,N
53,[3] Body Conversations (feat. Starving Yet Full) (Original Mix),"Antdot, MAXI MERAKI, Samm (BE)",7,[3] Body Conversations (feat. Starving Yet Full) (Original Mix) Antdot MAXI MERAKI,83,16445,N,,N
53,[3] Body Conversations (feat. Starving Yet Full) (Original Mix),"Antdot, MAXI MERAKI, Samm (BE)",8,Antdot MAXI MERAKI [3] Body Conversations (feat. Starving Yet Full) (Original Mix),87,17669,N,,Y
54,[1] Feelings (Original Mix),"Sinvergüenza, Carola d'Emilio",1,[1] Feelings (Original Mix) Sinvergüenza,30,20105,Y,1,N
54,[1] Feelings (Original Mix),"Sinvergüenza, Carola d'Emilio",2,Sinvergüenza [1] Feelings (Original Mix),22,19583,N,,N
54,[1] Feelings (Original Mix),"Sinvergüenza, Carola d'Emilio",3,[1] Feelings (Original Mix) Carola d'Emilio,44,21524,N,,N
54,[1] Feelings (Original Mix),"Sinvergüenza, Carola d'Emilio",4,Carola d'Emilio [1] Feelings (Original Mix),31,17095,N,,N
54,[1] Feelings (Original Mix),"Sinvergüenza, Carola d'Emilio",5,[1] Feelings (Original Mix) Sinvergüenza Carola d'Emilio,31,17645,N,,N
54,[1] Feelings (Original Mix),"Sinvergüenza, Carola d'Emilio",6,Sinvergüenza Carola d'Emilio [1] Feelings (Original Mix),32,15787,N,,N
54,[1] Feelings (Original Mix),"Sinvergüenza, Carola d'Emilio",7,[1] Feelings (Original Mix) Sinvergüenza & Carola d'Emilio,31,19752,N,,N
54,[1] Feelings (Original Mix),"Sinvergüenza, Carola d'Emilio",8,Sinvergüenza & Carola d'Emilio [1] Feelings (Original Mix),31,15788,N,,Y
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",1,[5] Touching My Body Skepta,91,21750,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",2,Skepta [5] Touching My Body,54,28900,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",3,[5] Touching My Body Jammer,39,21474,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",4,Jammer [5] Touching My Body,39,21066,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",5,[5] Touching My Body Etta Bond,6,18581,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",6,Etta Bond [5] Touching My Body,6,8294,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",7,[5] Touching My Body Skepta Jammer,21,20707,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",8,Skepta Jammer [5] Touching My Body,24,20696,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",9,[5] Touching My Body Skepta & Jammer,34,18793,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",10,Skepta & Jammer [5] Touching My Body,6,22869,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",11,[5] Touching My Body Skepta Etta Bond,16,21198,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",12,Skepta Etta Bond [5] Touching My Body,26,24135,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",13,[5] Touching My Body Skepta & Etta Bond,16,17414,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",14,Skepta & Etta Bond [5] Touching My Body,6,16232,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",15,[5] Touching My Body Jammer Etta Bond,6,19863,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",16,Jammer Etta Bond [5] Touching My Body,16,22909,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",17,[5] Touching My Body Jammer & Etta Bond,6,15509,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",18,Jammer & Etta Bond [5] Touching My Body,6,17501,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",19,Touching My Body Skepta,6,8077,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",20,Skepta Touching My Body,176,22091,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",21,Touching My Body Jammer,6,7924,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",22,Jammer Touching My Body,35,29514,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",23,Touching My Body Etta Bond,6,7973,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",24,Etta Bond Touching My Body,6,8241,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",25,Touching My Body Skepta Jammer,6,8452,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",26,Skepta Jammer Touching My Body,35,22029,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",27,Touching My Body Skepta & Jammer,6,8257,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",28,Skepta & Jammer Touching My Body,60,20071,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",29,Touching My Body Skepta Etta Bond,6,8152,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",30,Skepta Etta Bond Touching My Body,25,17576,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",31,Touching My Body Skepta & Etta Bond,6,8279,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",32,Skepta & Etta Bond Touching My Body,16,20755,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",33,Touching My Body Jammer Etta Bond,6,7572,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",34,Jammer Etta Bond Touching My Body,25,19123,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",35,Touching My Body Jammer & Etta Bond,6,8209,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",36,Jammer & Etta Bond Touching My Body,35,19433,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",37,"[5] Touching My Body Skepta, Jammer, Etta Bond",16,21044,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",38,[5] Touching My Body Skepta Jammer Etta Bond,6,20649,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",39,[5] Touching My Body Skepta and Jammer and Etta Bond,16,19986,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",40,[5] Touching My Body Skepta and Jammer,29,16948,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",41,"[5] Touching My Body Skepta, Jammer",19,17918,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",42,"[5] Touching My Body Skepta, Etta Bond",6,16626,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",43,[5] Touching My Body Skepta and Etta Bond,6,18669,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",44,"[5] Touching My Body Jammer, Etta Bond",6,18344,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",45,[5] Touching My Body Jammer and Etta Bond,16,16877,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",46,[5] Touching My Body Skepta & Jammer & Etta Bond,16,16776,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",47,"Touching My Body Skepta, Jammer, Etta Bond",16,18022,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",48,Touching My Body Skepta Jammer Etta Bond,13,7953,Y,12,Y
56,[6] Hide (Original Mix),Felix Raphael & Theologos,1,[6] Hide (Original Mix) Felix Raphael,105,31450,Y,1,N
56,[6] Hide (Original Mix),Felix Raphael & Theologos,2,Felix Raphael [6] Hide (Original Mix),7,5752,N,,N
56,[6] Hide (Original Mix),Felix Raphael & Theologos,3,[6] Hide (Original Mix) Theologos,6,14946,N,,N
56,[6] Hide (Original Mix),Felix Raphael & Theologos,4,Theologos [6] Hide (Original Mix),6,15799,N,,N
56,[6] Hide (Original Mix),Felix Raphael & Theologos,5,[6] Hide (Original Mix) Felix Raphael Theologos,103,16679,N,,N
56,[6] Hide (Original Mix),Felix Raphael & Theologos,6,Felix Raphael Theologos [6] Hide (Original Mix),113,18916,N,,N
56,[6] Hide (Original Mix),Felix Raphael & Theologos,7,[6] Hide (Original Mix) Felix Raphael & Theologos,103,16991,N,,N
56,[6] Hide (Original Mix),Felix Raphael & Theologos,8,Felix Raphael & Theologos [6] Hide (Original Mix),6,6040,N,,Y
57,[6-7] Mwele,"Egeme, Idd Aziz",1,[6-7] Mwele Egeme,61,23338,Y,1,N
57,[6-7] Mwele,"Egeme, Idd Aziz",2,Egeme [6-7] Mwele,61,19011,N,,Y
58,[3] Intuición (Club Mix),"Yulia Niko, Sil Romero",1,[3] Intuición (Club Mix) Yulia Niko,70,20231,N,,N
58,[3] Intuición (Club Mix),"Yulia Niko, Sil Romero",2,Yulia Niko [3] Intuición (Club Mix),106,22009,N,,N
58,[3] Intuición (Club Mix),"Yulia Niko, Sil Romero",3,[3] Intuición (Club Mix) Sil Romero,94,21112,Y,7,Y
59,[5] Lune (Original Mix),Tim Green,1,[5] Lune (Original Mix) Tim Green,176,18051,Y,1,N
59,[5] Lune (Original Mix),Tim Green,2,Tim Green [5] Lune (Original Mix),177,18506,N,,N
59,[5] Lune (Original Mix),Tim Green,3,Lune Tim Green,6,7576,N,,N
59,[5] Lune (Original Mix),Tim Green,4,Tim Green Lune,40,19507,N,,N
59,[5] Lune (Original Mix),Tim Green,5,Lune (Original Mix) Tim Green,6,6228,N,,N
59,[5] Lune (Original Mix),Tim Green,6,Tim Green Lune (Original Mix),164,16797,N,,N
59,[5] Lune (Original Mix),Tim Green,7,[5] Lune (Original Mix) (Original Mix) Tim Green,63,15476,N,,N
59,[5] Lune (Original Mix),Tim Green,8,Tim Green [5] Lune (Original Mix) (Original Mix),152,23100,N,,Y
60,[3] Losing My Religion (Extended Mix),"Samantha Loveridge, Treetalk",1,[3] Losing My Religion (Extended Mix) Samantha Loveridge,72,16987,Y,1,N
60,[3] Losing My Religion (Extended Mix),"Samantha Loveridge, Treetalk",2,Samantha Loveridge [3] Losing My Religion (Extended Mix),54,18243,N,,Y
61,[3] Time (feat. Cassie),Black Coffee,1,[3] Time (feat. Cassie) Black Coffee,63,29609,Y,12,N
61,[3] Time (feat. Cassie),Black Coffee,2,Black Coffee [3] Time (feat. Cassie),50,30392,N,,Y
62,[3] Before The Flood (feat. Cubicolor) (Ankhoï Remix),"&ME, Rampa, Adam Port, Keinemusik, Cubicolor",1,[3] Before The Flood (feat. Cubicolor) (Ankhoï Remix) Ankhoï remix,68,17886,Y,1,N
62,[3] Before The Flood (feat. Cubicolor) (Ankhoï Remix),"&ME, Rampa, Adam Port, Keinemusik, Cubicolor",2,Ankhoï remix [3] Before The Flood (feat. Cubicolor) (Ankhoï Remix),68,20934,N,,N
62,[3] Before The Flood (feat. Cubicolor) (Ankhoï Remix),"&ME, Rampa, Adam Port, Keinemusik, Cubicolor",3,Before The Flood Ankhoï remix,6,6417,N,,N
62,[3] Before The Flood (feat. Cubicolor) (Ankhoï Remix),"&ME, Rampa, Adam Port, Keinemusik, Cubicolor",4,Ankhoï remix Before The Flood,50,16858,N,,N
62,[3] Before The Flood (feat. Cubicolor) (Ankhoï Remix),"&ME, Rampa, Adam Port, Keinemusik, Cubicolor",5,Before The Flood (feat. Cubicolor) (Ankhoï Remix) Ankhoï remix,6,7752,N,,Y
63,[3] A Day In Tepoztlan (Extended Mix),Kintar,1,[3] A Day In Tepoztlan (Extended Mix) Kintar,67,16460,Y,3,N
63,[3] A Day In Tepoztlan (Extended Mix),Kintar,2,Kintar [3] A Day In Tepoztlan (Extended Mix),67,16958,N,,Y
64,(F) Home (Club Mix),Solomun,1,(F) Home (Club Mix) Solomun,19,20394,Y,2,N
